,Strategy,Kelly,BuyAndHold
497,117.68001714417831,2.1444572666161297,0.5481225206918966
498,122.75831707660902,2.16759245442549,0.5717759040558972
499,125.92895211839661,2.1707715519305872,0.5865438868746747
500,127.59853779835683,2.1750672951090215,0.5943203771711513
501,127.47093926055847,2.1728922278139127,0.5949248310590424
502,126.96787025908847,2.170263095207592,0.5931718619901529
503,126.84090238882938,2.1680928321123845,0.5876302765467646
504,129.91613399811013,2.1672008264105944,0.6024648821047339
505,136.49691459713196,2.1866397356948992,0.6329821788078862
506,141.36501362210288,2.201236617238743,0.6555571940496108
507,146.65249661474598,2.2079673592081637,0.6800770340399223
508,152.4947956044464,2.226636591524832,0.7071697427261404
509,151.17537879243767,2.2247057592518718,0.7010511624572308
510,151.02420341364524,2.22248105349262,0.6844093379972203
511,148.24749402080644,2.217959663337598,0.6725102951837872
512,148.09924652678563,2.2157417036742606,0.6536051275198462
513,148.09924652678563,2.2157417036742606,0.6529429874086241
514,145.6585699871281,2.212259221783818,0.6428354257447554
515,145.51291141714097,2.2100469625620343,0.6323140366203858
516,150.2301875978961,2.2107985288465355,0.6534448749093021
517,154.24996937587164,2.2248392285170007,0.6709294154205775
518,154.09571940649576,2.2226143892884838,0.6875527843245072
519,158.69144381518552,2.235985151227678,0.7087457938817572
520,160.6404580639137,2.2370137643727506,0.7174504575850534
521,159.69430769440515,2.2357318403928805,0.7132247723266231
522,159.53461338671076,2.2334961085524876,0.7007485567982734
523,160.41843953418433,2.23137648522819,0.7053314716395847
524,161.19104979376695,2.2322558825613625,0.7087285021366874
525,161.0298587439732,2.2300236266788014,0.7124830149618556
526,164.5890326815169,2.2322203107541823,0.7289432046293249
527,163.79584402957133,2.230853629605774,0.7254302762865014
528,163.63204818554175,2.2286227759761683,0.7248987891403306
529,175.6470361941402,2.252770924575541,0.7788507321151721
530,186.39543170029285,2.2872344620862677,0.8265110621179945
531,171.72091745019338,2.275694219634439,0.7614416113901616
532,171.5491965327432,2.273418525414805,0.6815810560756298
533,171.5491965327432,2.273418525414805,0.6674795057112053
534,171.45790611617034,2.2711851988009224,0.6677917840072239
535,169.17642972434058,2.270838058278298,0.6589059226061283
536,169.00725329461625,2.26856722022002,0.6365213138754159
537,169.00725329461625,2.26856722022002,0.6412048414163241
538,179.3917316458931,2.2996164443602014,0.6812442239372176
539,184.80154563444944,2.3164838953461397,0.7017881168940765
540,180.8989852870476,2.3158321008726284,0.6869680542811474
541,180.71808630176054,2.313516268771756,0.6750335693589617
542,181.3364417048394,2.311641342157278,0.6780183366324268
543,185.44281499746307,2.313247840279807,0.6933720976485847
544,188.321569716112,2.319574857556907,0.704135783466839
545,188.13324814639589,2.31725528269935,0.6851888369970107
546,188.13324814639589,2.31725528269935,0.6721822755375685
547,184.76935623131965,2.3134043916400433,0.6608355906303163
548,184.58458687508832,2.311090987248403,0.6574543954017295
549,185.29302011277085,2.310185190882325,0.6606351511943289
550,185.10772709265808,2.307875005691443,0.6415934878768826
551,185.10772709265808,2.307875005691443,0.6102482352323089
552,185.10772709265808,2.307875005691443,0.5942080251325634
553,187.35244232974668,2.3070174496832307,0.6020079172691309
554,191.35394855994437,2.3112618805049565,0.614865707654062
555,200.38057659931349,2.322727465867744,0.6438704085182201
556,197.3542778372531,2.313957569885491,0.6341461914643768
557,197.15692355941584,2.3116436123156054,0.6170596128895391
558,202.35222844968075,2.320295180620892,0.6339368817132095
559,209.1422120652485,2.324892747819619,0.655208804800566
560,217.45166687421553,2.345770006617086,0.6812409859665042
561,219.31774634060721,2.347873256668649,0.687087111838291
562,221.94651134859458,2.3479994755944325,0.6953226084507472
563,229.6231338996136,2.358200337220551,0.719372228261544
564,232.69257767869223,2.363572885014104,0.7289883003592476
565,232.45988510101353,2.36120931212909,0.7199872274839457
566,232.45988510101353,2.36120931212909,0.7152062411255248
567,233.39198096223527,2.359011008060922,0.7187892143234452
568,229.11736027719942,2.356202825326707,0.7056244464892631
569,228.88824291692222,2.3538466225013805,0.6531494060482758
570,228.88824291692222,2.3538466225013805,0.6017617005348136
571,228.88824291692222,2.3538466225013805,0.5794277521174777
572,228.88824291692222,2.3538466225013805,0.5706167412301633
573,228.88824291692222,2.3538466225013805,0.5695529435251284
574,223.95857057878553,2.3489048563286694,0.557855770336201
575,223.73461200820674,2.346555951472341,0.5408892102333146
576,223.73461200820674,2.346555951472341,0.5318020186007058
577,223.73461200820674,2.346555951472341,0.532701833685814
578,223.18099975548387,2.343837955842211,0.5319164101765798
579,222.9578187557284,2.3414941178863686,0.5219498797008544
580,222.9578187557284,2.3414941178863686,0.5179724956092489
581,222.7407624491585,2.3391527790738875,0.5179862059200683
582,225.09031969228826,2.340203873035368,0.5234501283228598
583,224.5836334914942,2.3398545094748022,0.5222718237330061
584,224.3590498580027,2.3375146549653274,0.5175616919333471
585,221.65735969635838,2.334646959174993,0.5118468715037423
586,221.43570233666202,2.332312312215818,0.5181074875605324
587,229.15432481269696,2.344067301100574,0.5366853571202752
588,224.23499256742855,2.3393725148330144,0.5251641537347266
589,224.01075757486112,2.3370331423181816,0.4979228004249981
590,224.01075757486112,2.3370331423181816,0.481757491344974
591,224.01075757486112,2.3370331423181816,0.4682630977274642
592,224.01075757486112,2.3370331423181816,0.46777048545262573
593,223.81192541678158,2.3347241248302573,0.467823062417395
594,223.5881134913648,2.332389400705427,0.4488544434038042
595,223.5881134913648,2.332389400705427,0.5069612292677133
596,258.7379440802114,2.422307651957891,0.5871665297584809
597,262.002999608487,2.422658327655977,0.594576078175593
598,270.34742143536664,2.432109153346477,0.6135124781858323
599,273.2779034270153,2.435786311988632,0.6201627626954079
600,273.0046255235883,2.4333505256766434,0.6048883937893772
601,273.0046255235883,2.4333505256766434,0.5852083590902726
602,273.0046255235883,2.4333505256766434,0.5946925706653793
603,282.21442674261107,2.4501068164876236,0.6153491957097292
604,289.17207496230367,2.452861727473099,0.630519870311435
605,298.3173691689262,2.4654742734425863,0.6504605569004538
606,306.9575544696353,2.4722133449743624,0.6692998881739872
607,314.20668719069573,2.480767378546912,0.6851061247331337
608,315.8418066958681,2.4815130019976124,0.6886713906339971
609,317.2294495752496,2.4816994656711944,0.6916970507308797
610,317.6236112488782,2.481860135120959,0.6925564932180923
611,317.3059876376293,2.479378274985838,0.7093529204483205
612,323.89410596833187,2.4888572400808813,0.7247903313324278
613,323.5702118623635,2.4863683828408005,0.7270753990119627
614,335.8511821454836,2.492523525956187,0.7553983130929723
615,349.5502119452833,2.5175836119726465,0.7862102457343064
616,352.554307925479,2.519934680262432,0.792967074819476
617,352.20175361755355,2.5174147455821694,0.8057374009762152
618,358.6832783782538,2.5227189604588824,0.8213710228536569
619,361.3518439474323,2.523161668229033,0.8274819361948602
620,364.85924584214797,2.524724392423775,0.8355137527179137
621,365.7523158015753,2.5248868599975256,0.8375588488522285
622,365.3252151739141,2.524861460143632,0.8365808047098038
623,363.8156532127732,2.524735006953343,0.8331239654122224
624,363.45183755956043,2.5222102719463897,0.8243752566628315
625,363.45183755956043,2.5222102719463897,0.8045946658482731
626,363.45183755956043,2.5222102719463897,0.7705245455447829
627,363.45183755956043,2.5222102719463897,0.7530043207372173
628,357.347151402699,2.517924231082902,0.7411095555935671
629,356.98980425129633,2.515406306851819,0.7359805102717919
630,362.2506040013102,2.517230022594467,0.7475623077727568
631,368.5739418433982,2.5194097889411284,0.7606115310945238
632,376.07928054647266,2.525890738436244,0.7761000030515403
633,392.5080855301194,2.534210476454729,0.8100034810081405
634,398.29823663838204,2.5435564378118034,0.8219523878616682
635,397.89993840174367,2.5410128813739914,0.808389611739414
636,411.298051929604,2.5430095648796267,0.8364181508096639
637,431.3026980071166,2.5739311836901706,0.8770997173798325
638,434.09747625851514,2.5768590684896617,0.88278319496012
639,433.66337878225664,2.574282209421172,0.8767020523182596
640,431.00498726364395,2.5709166183065864,0.8722045000197086
641,430.5739822763803,2.56834570168828,0.871459347713498
642,434.5928217412556,2.5683420148896476,0.8804647291345089
643,433.99116748283024,2.568230859391343,0.8792458057488104
644,433.5571763153474,2.565662628531952,0.8704674518189548
645,433.5571763153474,2.565662628531952,0.8314081236885583
646,433.5571763153474,2.565662628531952,0.8030274288567103
647,438.8334385197312,2.5649856841722225,0.8136030618458503
648,442.37946617189033,2.5669705494944943,0.8201774445203306
649,452.0346966785776,2.5677458356302396,0.8380783709619581
650,459.6916284558682,2.5766852186802764,0.8522744248437281
651,459.23193682741237,2.574108533461596,0.8405014968927058
652,459.23193682741237,2.574108533461596,0.8581801144529166
653,472.0505151865686,2.590140777213157,0.8829927458178246
654,461.5110710626327,2.588775848475867,0.8632782186496686
655,461.04955999157005,2.586187072627391,0.8425277111818296
656,464.4877311766749,2.5838211557519304,0.8496531957605782
657,467.02129126839344,2.5852639261816797,0.8542876506322425
658,466.55426997712505,2.582678662255498,0.8549917839329418
659,475.01406090622544,2.5835496055925073,0.8713499062284139
660,532.8712885627475,2.6359794365137983,0.97748126957578
661,608.4513245951716,2.729448265229357,1.1161227598591463
662,636.9827786473489,2.7614455362596235,1.1684599049228015
663,652.6126335385183,2.772187012788387,1.1971307879863509
664,643.9518617288128,2.7687053191961932,1.1812437578427477
665,643.3079098670839,2.765936613876997,1.1572820377517832
666,647.9907320002802,2.763818794885782,1.1668635064933082
667,648.5995568112075,2.763994281500123,1.1679598423182447
668,647.9509572543964,2.761230287218623,1.1567435468720693
669,647.9509572543964,2.761230287218623,1.1387974803821157
670,647.9509572543964,2.761230287218623,1.13320538697463
671,650.3919212529092,2.7594201104120817,1.138607609208569
672,652.7409101002479,2.7594425479452376,1.1427198628945827
673,651.9462008269139,2.759250484210186,1.1413286063365622
674,651.294254626087,2.756491233725976,1.1275022006047957
675,651.294254626087,2.756491233725976,1.1709166201025756
676,696.3787408820168,2.8021269542880307,1.2531417973596948
677,701.9321946857358,2.807713527254447,1.2631353032963235
678,701.2302624910501,2.8049058137271925,1.2241212633919136
679,701.2302624910501,2.8049058137271925,1.2019006928248908
680,701.2302624910501,2.8049058137271925,1.2297784781232586
681,713.0162746874568,2.8145880825420813,1.2516779066683228
682,712.3032584127693,2.811773494459539,1.249933748055949
683,733.6963395968075,2.8167378576548496,1.2887237798324973
684,744.7208175861725,2.8273188919457497,1.3080880674517352
685,743.9760967685863,2.824491573053804,1.3108056868929678
686,771.7448766797291,2.8352463328313733,1.3610420894958155
687,788.2698371487164,2.85042373633143,1.3901853561441277
688,787.4815673115677,2.847573312595099,1.3434074010605233
689,787.4815673115677,2.847573312595099,1.3038357676004326
690,799.8648734484317,2.8448400719475155,1.3256426832274264
691,809.4066357245083,2.8515982215239934,1.3414565635042828
692,808.5972290887838,2.8487466233024694,1.3247464290384583
693,808.5972290887838,2.8487466233024694,1.3384578740615851
694,819.2529591292745,2.8535863536267025,1.3574345889856265
695,818.4337061701452,2.850732767273076,1.3617217652782674
696,812.8211210515154,2.8465172544968462,1.3537451872424788
697,812.0082999304639,2.8436707372423493,1.3656261948496695
698,831.1118583685461,2.857166931771697,1.3991199653259514
699,843.6109977009742,2.8595538675272683,1.4201614114481607
700,846.2882890304269,2.860777679256713,1.424668448273967
701,845.4420007413964,2.857916901577456,1.4253946998373257
702,851.0455262762063,2.857537979381658,1.4362675026275074
703,852.7123713593357,2.8576104602274395,1.4390805547509216
704,833.7816596511575,2.854379256365045,1.407132127565086
705,832.9478779915063,2.85152487710868,1.358136135573309
706,832.9478779915063,2.85152487710868,1.3598627572920494
707,841.5507869079664,2.853205588871717,1.3752676470540073
708,863.1542983274686,2.854560368434149,1.4105722427839527
709,867.271840754639,2.8579646767515388,1.4173011568002603
710,866.4045689138844,2.8551067120747873,1.4310225029493246
711,881.3601331858422,2.8652863385164284,1.457155321570807
712,880.4787730526564,2.862421052177912,1.4159725468469613
713,880.4787730526564,2.862421052177912,1.3938230260769497
714,894.666967309682,2.860912304978618,1.4176771655344285
715,900.8138322365886,2.864767416300599,1.4274174044891583
716,899.913018404352,2.8619026488842985,1.3783143579931065
717,899.913018404352,2.8619026488842985,1.366563354694047
718,908.7066326797086,2.865094042809111,1.3812834653119246
719,907.7979260470289,2.862228948766302,1.3657151902588345
720,907.7979260470289,2.862228948766302,1.235194622283012
721,907.7979260470289,2.862228948766302,1.121984618787885
722,944.0335582913955,2.8606605458879057,1.1678917046541144
723,944.918729516626,2.861331119083671,1.1689867760337973
724,943.9738107871093,2.8584697879645877,1.142784436593592
725,953.4198075092481,2.861629332620977,1.1553626421391392
726,952.4663877017389,2.8587677032883563,1.1445004692818337
727,933.5415443288084,2.8556617825200963,1.122904543001078
728,932.6080027844796,2.852806120737576,1.10728997295959
729,956.2506967582988,2.8540537153490946,1.1364683473461497
730,1004.1403023827887,2.8897868937202382,1.1933833604735904
731,1060.677039238466,2.930463261552391,1.2605751670955687
732,1109.4871586968948,2.9641766956547273,1.3185841766395476
733,1132.71879480751,2.9749862732082146,1.3461941111329616
734,1141.821729443687,2.976863296060024,1.3570126100026059
735,1140.6799077142432,2.973886432763964,1.3669891938888352
736,1144.7489929057997,2.972486609737708,1.3732325690418816
737,1143.604243912894,2.9695141231279703,1.3663952653050842
738,1136.6089441803892,2.966382438272755,1.3594035729847924
739,1135.472335236209,2.963416055834482,1.3761989032084518
740,1190.6902046662922,2.990231685504562,1.4444994726921023
741,1247.2627770858096,3.0257499710158537,1.5131311375101828
742,1246.5814818440501,3.0254490864175363,1.5123046163767995
743,1245.334900362206,3.022423637331119,1.4775775655718344
744,1245.334900362206,3.022423637331119,1.4920657943654307
745,1270.2042416901193,3.0323262169172223,1.5233544181081724
746,1285.6606663338698,3.0342119529391036,1.5418912895784518
747,1283.006090314541,3.033498816400924,1.5387076597537965
748,1281.7230842242266,3.030465317584523,1.508150802535789
749,1281.7230842242266,3.030465317584523,1.4758529763936252
750,1281.7230842242266,3.030465317584523,1.45285091067703
751,1281.7230842242266,3.030465317584523,1.4906283529008537
752,1314.735878401116,3.047706068885857,1.5305124592321404
753,1313.421142522715,3.0446583628169708,1.5098003433169986
754,1313.421142522715,3.0446583628169708,1.5004414891298066
755,1326.6041494672797,3.0441520075945587,1.5170020891093954
756,1338.0485499383146,3.0465224758561424,1.5300890219598136
757,1347.7657887256573,3.047599679882809,1.5412009060487435
758,1387.8219813035948,3.054749106416866,1.587006075470911
759,1435.7710311518313,3.08113439198495,1.6418369071246448
760,1456.4694941603914,3.0869171537786184,1.6655060714627394
761,1455.0130246662309,3.08383023662484,1.666599085943103
762,1432.1087790596812,3.07470410379029,1.6420307344513023
763,1430.6766702806215,3.0716293996864996,1.6092197427081998
764,1447.7864263293702,3.071645064713071,1.630073951761572
765,1473.4732905035758,3.0777614603866446,1.6589949911022768
766,1467.3636621520902,3.075999521515161,1.6521161132169864
767,1465.896298489938,3.072923521993646,1.6262120681982228
768,1474.6392253792878,3.0698651666488175,1.6375373655519776
769,1494.1227248803139,3.0748128363559615,1.6591731378110788
770,1518.4612461549088,3.078326636262431,1.6862002487976184
771,1525.6473683430231,3.0806858933790022,1.6941801962952394
772,1524.12172097468,3.077605207485623,1.6821357335971632
773,1504.6168538307998,3.0737587534303747,1.6622908262145424
774,1503.112236976969,3.0706849946769443,1.5823204156132098
775,1503.112236976969,3.0706849946769443,1.512153389267184
776,1503.112236976969,3.0706849946769443,1.5207246546288806
777,1521.8487215966204,3.074695959013902,1.5412014049223424
778,1501.00732302455,3.073819208671723,1.5200949754172322
779,1499.5063157015254,3.070745389463051,1.4893372586789306
780,1499.5063157015254,3.070745389463051,1.456857291338933
781,1499.5063157015254,3.070745389463051,1.4669617499265741
782,1520.3097901224974,3.079092864615791,1.4887806774678978
783,1518.7894803323748,3.0760137717511755,1.4623159976413247
784,1518.7894803323748,3.0760137717511755,1.4425912356964612
785,1518.7894803323748,3.0760137717511755,1.432111916098241
786,1518.7894803323748,3.0760137717511755,1.4160085620021885
787,1518.7894803323748,3.0760137717511755,1.3962947048434482
788,1518.7894803323748,3.0760137717511755,1.3993903547870477
789,1522.8084052438767,3.0743998936759587,1.4044927236194957
790,1521.2855968386327,3.071325493782283,1.371612803706964
791,1521.2855968386327,3.071325493782283,1.3138814584855685
792,1521.2855968386327,3.071325493782283,1.305167119145655
793,1552.6274167683312,3.0828029383428364,1.3333615915414916
794,1605.5558477458187,3.089326966489387,1.378815340588915
795,1664.5288646300644,3.117695168631269,1.4294600443997287
796,1671.8962389316837,3.118900746248585,1.4357869801592011
797,1709.0295865433443,3.1200325850555815,1.4676762659827136
798,1786.067376873735,3.1551929500375664,1.5338345919367735
799,1827.961397858103,3.1736950123575745,1.569812237244659
800,1862.1900475146513,3.176510767477385,1.5992070336326847
801,1933.2554528654364,3.2013578778774754,1.6602364093597286
802,2003.4361989218316,3.2304116798375255,1.7205060595325279
803,2028.4308120555047,3.237736727610512,1.7419708725249747
804,2026.402381243449,3.2344989908829014,1.718081113535002
805,2026.402381243449,3.2344989908829014,1.6924744912316478
806,2026.402381243449,3.2344989908829014,1.6911970299985264
807,2050.9037270015237,3.2331992266842366,1.7133365859332335
808,2037.2000810289796,3.2301813357120075,1.701888482496529
809,2035.1628809479507,3.2269511543762954,1.693962770648319
810,2085.238868994431,3.2376189186631796,1.737337357730795
811,2033.5655069641823,3.2240235372515533,1.6942851858239905
812,2031.5319414572182,3.2207995137143017,1.6419359225363048
813,2054.4689472021905,3.2213373511316297,1.6621161314338049
814,2012.4232223783297,3.2153230485959954,1.6281001013629994
815,2010.4107991559513,3.2121077255473995,1.608571100046832
816,2032.1047369083285,3.216089813589458,1.6275374376935663
817,2030.07263217142,3.212873723775868,1.6421160051727521
818,2067.76283762961,3.219299529641711,1.6742455474110165
819,2115.067021318379,3.227801119268149,1.7125472411418237
820,2144.9391468542003,3.236871216158512,1.7367343830421902
821,2175.248823629053,3.237552571705712,1.7612758055207645
822,2156.4163080017115,3.2320336791698687,1.7460273181885473
823,2154.25989169371,3.228801645490699,1.7396301001173176
824,2185.052726174562,3.2377220760178336,1.7662358765618782
825,2182.8676734483874,3.2344843539418155,1.768869064402766
826,2246.790830618566,3.2406076747265766,1.822437543948669
827,2298.360141677297,3.2592026305764805,1.8642669155609453
828,2263.897143327335,3.258671097653579,1.8363129728912038
829,2261.6332461840075,3.2554124265559254,1.8001497095719718
830,2261.6332461840075,3.2554124265559254,1.7946843121191085
831,2255.470814389017,3.251833752385304,1.7915888933671549
832,2253.215343574628,3.2485819186329183,1.7961861236782213
833,2253.1000981811153,3.245664123108301,1.7978904401200975
834,2250.846998082934,3.2424184589851928,1.8196596078986427
835,2233.055531222451,3.233676369818472,1.8070960537035319
836,2230.8224756912286,3.230442693448653,1.8122685435442352
837,2309.6666561366214,3.256563325713174,1.8781319993156813
838,2336.9629633273844,3.261295794200714,1.90032830537652
839,2322.056462311814,3.2597536352928724,1.8882069126721703
840,2319.7344058495023,3.2564938816575797,1.8435027162867306
841,2319.7344058495023,3.2564938816575797,1.800628193225215
842,2319.7344058495023,3.2564938816575797,1.7728483627672735
843,2319.7344058495023,3.2564938816575797,1.7268182855999594
844,2319.7344058495023,3.2564938816575797,1.879058798379139
845,2602.1990986427236,3.3531840392575076,2.10974326045393
846,2603.3915019019987,3.3534347036970584,2.1107100061350392
847,2600.7881104000967,3.3500812689933612,2.048433307192865
848,2600.7881104000967,3.3500812689933612,2.0224606362139155
849,2616.8960812316514,3.3495772379319564,2.0370091987674015
850,2598.0640273278414,3.3488168711735806,2.0223502035903023
851,2595.4659633005135,3.345468054302407,2.035105735217319
852,2608.877278856608,3.3461388225753774,2.047656657993076
853,2606.2684015777513,3.342792683752802,2.0384622792313807
854,2611.822500075373,3.3401322495913437,2.0448448145445646
855,2610.026275498777,3.340067803523419,2.043438516639135
856,2636.9860147524814,3.3406589891326792,2.0645458020740453
857,2723.197427679286,3.358697639152574,2.132042333968096
858,2839.5173433213827,3.3945638806232186,2.223111377259567
859,2893.4898277733287,3.41069453102222,2.26536744747738
860,2890.596337945555,3.4072838364911977,2.2906791162365074
861,2976.637070613155,3.4240794481478583,2.361153549300014
862,3069.139526347868,3.4506812600307555,2.434529139436031
863,3135.653192958311,3.465402690295791,2.487289679692911
864,3111.073262936259,3.4621676091050317,2.4677921770964124
865,3107.962189673323,3.4587054414959266,2.496647947710855
866,3283.4952835085282,3.504947050508125,2.6401515679876164
867,3426.1464068205332,3.543015068788467,2.754852688095501
868,3529.0109047012465,3.5664934947654956,2.837562679102351
869,3584.6700229398884,3.579850720851837,2.8823163624801262
870,3581.0853529169485,3.576270870130985,2.779899424103601
871,3581.0853529169485,3.576270870130985,2.7019016864360164
872,3626.116038770538,3.579186691295669,2.7385788984149255
873,3685.1660288527046,3.584922069923667,2.783175666709594
874,3770.853926244985,3.5986569991196826,2.8478903821624417
875,3836.1671655379923,3.611839600623441,2.897217391282536
876,3893.0853973925236,3.6169702027770883,2.9402041757718593
877,3942.797047183034,3.6248690931138157,2.9777482790675287
878,3938.854250135851,3.621244224020702,2.909607368685619
879,4033.506158340378,3.6188577648973705,2.982435757528016
880,4087.383450987829,3.6309424284131135,3.022273446576363
881,4083.296067536841,3.6273114859847,2.9651880133372073
882,4083.296067536841,3.6273114859847,2.950867502438183
883,4080.3682086622857,3.623745864384736,2.95170249995183
884,4076.2878404536236,3.620122118520351,2.850661141379686
885,4076.2878404536236,3.620122118520351,2.7976569011815124
886,4161.568516164218,3.635532049540183,2.858984789576997
887,4204.9813579781585,3.6409445010947046,2.8888092785734605
888,4311.695936946445,3.64752074650139,2.9621218665823816
889,4371.727349838704,3.660216784624696,3.00336326287062
890,4367.355622488865,3.656556567840071,2.924196783034477
891,4367.355622488865,3.656556567840071,2.8491726863929454
892,4367.355622488865,3.656556567840071,2.798220245149628
893,4367.355622488865,3.656556567840071,2.7556453702338617
894,4367.355622488865,3.656556567840071,2.7238941604261417
895,4367.355622488865,3.656556567840071,2.7087193950116752
896,4353.768036694048,3.6525273013644033,2.7030008278847726
897,4349.414268657353,3.6488747740630387,2.682187030472773
898,4349.414268657353,3.6488747740630387,2.5555809448455027
899,4349.414268657353,3.6488747740630387,2.454204680024955
900,4296.829711458429,3.64200708731491,2.4269874718656417
901,4292.532881746971,3.638365080227595,2.450006928474987
902,4360.629077837611,3.6500659467240864,2.4913235339411903
903,4356.268448759773,3.6464158807773623,2.5202234626349065
904,4493.144435067012,3.672324090758019,2.6019302826584134
905,4995.239569922886,3.77491683433828,2.8926880259352497
906,5656.80654331879,3.8999038479717907,3.2757941483761597
907,5796.745815237895,3.9240230087058743,3.356831434090314
908,5790.949069422657,3.920098985697168,3.31262413019081
909,5790.949069422657,3.920098985697168,3.293105878200087
910,5790.949069422657,3.920098985697168,3.3143169453488786
911,5793.559971629139,3.9168342367774476,3.3191255523185137
912,5787.76641165751,3.9129174025406703,3.314408911301122
913,5815.87598963347,3.9105494920811115,3.3338204860463416
914,5923.707327507448,3.914638924640297,3.3956323822908328
915,6118.372825470447,3.9467997444394034,3.507220013490713
916,6246.352780692889,3.9674388616104976,3.5805816527836374
917,6263.77379810115,3.9684813889932737,3.59056786033465
918,6257.510024303048,3.9645129076042807,3.6327067379688063
919,6215.149063451319,3.954829962114927,3.61174740293373
920,6208.933914387868,3.950875132152812,3.6107281527943624
921,6422.053233343867,3.981815051156675,3.7382757653574736
922,6617.657188244771,4.012134745785111,3.8521367842007246
923,6567.946346273512,4.004600108124014,3.8232001140946887
924,6561.378399927238,4.0005955080158895,3.768051539841774
925,6483.176365233005,3.989799428628781,3.72690992769698
926,6476.693188867772,3.985809629200152,3.5833818410745404
927,6476.693188867772,3.985809629200152,3.457225066638304
928,6476.693188867772,3.985809629200152,3.367929531386634
929,6476.693188867772,3.985809629200152,3.3733468862534624
930,6376.304323540147,3.96741113308555,3.324433293432655
931,6369.928019216607,3.9634437219524643,3.2925342008396594
932,6433.867166233646,3.9704170604519144,3.3288760611382218
933,6427.433299067412,3.9664466433914627,3.301785097279914
934,6534.675790793443,3.964178945229797,3.360177560802056
935,6089.749590723621,3.896701723292374,3.131393290311719
936,6083.659841132897,3.8928050215690817,2.8159849392380254
937,6083.659841132897,3.8928050215690817,2.6927024182092687
938,6083.659841132897,3.8928050215690817,2.704759222251005
939,6449.609872905178,3.948426335545161,2.870163203515034
940,6414.086664075768,3.9429895426216715,2.85435489745279
941,6407.672577411692,3.93904655307905,2.8491408063885473
942,6832.0806481325735,4.001317321718214,3.0407009554811837
943,6921.2398967379095,4.014371706766107,3.0803823682728098
944,6914.318656841172,4.01035733505934,3.1110882252441945
945,7062.496473321869,4.0288356317995255,3.18087171938168
946,7055.433976848548,4.024806796167726,3.1835239154981196
947,7205.315860307095,4.039224021616801,3.2543365267321156
948,7482.861659388017,4.076231594849053,3.3796922292858134
949,7472.546054054522,4.074826758093597,3.375033106509936
950,7465.073508000467,4.070751931335503,3.305453174318928
951,7174.587035858648,4.044674625158404,3.180134384154072
952,7167.412448822789,4.040629950533245,3.036254764666684
953,7118.261760617685,4.036151308123973,3.01846983573152
954,7111.143498857067,4.032115156815848,3.0281481663304755
955,7017.247907304038,4.019872357170122,2.9911926236271844
956,7010.230659396733,4.015852484812952,2.7364909588513084
957,7010.230659396733,4.015852484812952,2.58961760306705
958,7122.315750834303,4.028892748895845,2.633612067376415
959,7759.510372947933,4.068793522564911,2.8692269298415107
960,8212.118387022949,4.128126150121853,3.03658737402283
961,8203.906268635927,4.123998023971731,2.9492929213792998
962,8285.741795811608,4.120020513605503,2.981661972780771
963,8808.985891217753,4.185065275433165,3.1699537467946826
964,9096.067165318114,4.2191626700226585,3.273261252528833
965,9086.971098152797,4.214943507352636,3.2623647889978358
966,9326.218149954946,4.235717675843909,3.3515205883801857
967,9971.36504879973,4.308969772219274,3.58336409442324
968,10593.925522048286,4.3762272201082535,3.807090819453185
969,11169.578307425818,4.419376513749834,4.0139605420921
970,11722.315979285671,4.474050822350594,4.212595364634888
971,12119.767951223845,4.488182237422828,4.355425871644798
972,12107.64818327262,4.483694055185405,4.284623514239252
973,12323.481348788859,4.48632877879594,4.36528662531156
974,12396.489558389361,4.492973387217636,4.391147966915192
975,12384.093068830973,4.488480413830418,4.333418317323808
976,12384.093068830973,4.488480413830418,4.203048066378059
977,12384.093068830973,4.488480413830418,4.196486627190131
978,12829.02776049228,4.525429493614358,4.351454145103336
979,13274.60158932038,4.562285858294034,4.502587506149957
980,13742.157756253215,4.602458907443622,4.661177015709989
981,13901.51408457439,4.614849545462995,4.715228793316792
982,13907.23130727266,4.6149037339276475,4.717168007485887
983,13864.399453547214,4.614499842403893,4.702639950417523
984,13850.535054093667,4.609885342561489,4.666267013793366
985,13850.535054093667,4.609885342561489,4.758966267319469
986,14107.294740952888,4.627792314702653,4.8519464238728185
987,14093.187446211936,4.62316452238795,4.7449815972469365
988,14093.187446211936,4.62316452238795,4.739798894138703
989,14484.93115729264,4.651824296134611,4.876289328980367
990,14613.434825064514,4.6613683182576615,4.919549532089814
991,14861.35188903929,4.661781052084975,5.0030097377618095
992,15258.894740195807,4.692956845255583,5.136840816546811
993,15281.173887868936,4.69433818266905,5.144340995103239
994,15265.892713981068,4.689643844486381,5.0371362535763655
995,15265.892713981068,4.689643844486381,4.883563643156795
996,15265.892713981068,4.689643844486381,4.865297038666962
997,15395.343317059187,4.696068336519868,4.911418726511573
998,15379.947973742128,4.691372268183349,4.880296485245659
999,15379.947973742128,4.691372268183349,4.921748070018607
1000,15472.671750335083,4.694924662675388,4.956342419665064
1001,15457.199078584748,4.690229738012713,4.9439649160003585
1002,15577.740904554732,4.688207471200681,4.9874640263522405
1003,15976.013342358703,4.708184604007111,5.114977346056649
1004,16594.86208552732,4.753778802984624,5.313111713755903
1005,16882.268414358998,4.774361470481379,5.405129467471068
1006,16865.386145944638,4.769587109010898,5.52158981641197
1007,17481.608532424256,4.809577352080951,5.728857587690647
